PROGRAMA,FECHA_EMISION,MUNICIPIO,FAMILIAS,PARTICIPANTES,BENEFICIOS,BENEFICIO_PROMEDIO,FEMENINO,MASCULINO,OTROS,EDAD_0_4,EDAD_5_13,EDAD_14_17,EDAD_18_24,EDAD_25_44,EDAD_45_64,EDAD_65,INCAPACITADOS,DEAMBULANTES,ESTUDIANTES
TANF,201305,LOIZA,755,1552,103649,137.28,475,280,0,85,150,36,61,129,142,152,174,1,164
TANF,201210,RIO PIEDRAS 3,1965,4472,317781,161.72,1298,667,0,319,414,97,152,411,345,227,422,14,488
PAN,201210,ISABELA,17763,50220,5031717,283.27,9702,8056,5,1323,2462,1113,1970,4074,4031,2790,1922,3,3578
PAN,201210,TRUJILLO ALTO,18745,52086,5212827,278.09,10934,7806,5,1884,3171,1284,1932,3963,3524,2985,1661,78,4211
PAN,201210,CAYEY,14334,38062,3744320,261.22,8149,6182,3,1189,2122,893,1559,3113,3102,2356,1555,15,1163
TANF,201306,YABUCOA,1339,2572,189857,141.79,866,472,1,177,202,46,107,270,323,214,371,0,192
TANF,201306,FAJARDO,1008,2310,163717,162.42,660,348,0,181,215,48,104,196,139,125,179,0,94
TANF,201306,SAN JUAN,4459,9631,679642,152.42,2941,1517,1,549,899,211,259,792,834,915,894,54,835
TANF,201306,VEGA ALTA,843,1720,122748,145.61,518,324,1,105,163,49,58,161,146,161,170,1,196
TANF,201306,OROCOVIS,718,1312,96735,134.73,400,318,0,55,98,32,38,137,186,172,239,0,82
TANF,201306,AIBONITO,484,788,56624,116.99,293,191,0,38,51,11,30,84,169,101,206,1,60
TANF,201306,JUNCOS,982,1948,134267,136.73,598,384,0,103,166,41,50,212,254,156,292,3,117
TANF,201306,YAUCO,768,1306,90886,118.34,482,286,0,42,89,32,20,148,224,213,268,2,96
TANF,201306,COMERIO,641,1136,85084,132.74,370,271,0,58,73,25,39,129,198,119,229,0,64
TANF,201306,CEIBA,404,967,75094,185.88,265,139,0,55,102,30,26,98,58,35,73,0,73
TANF,201306,AÑASCO,488,877,61068,125.14,301,187,0,38,76,25,21,106,126,96,172,0,103
PAN,201210,TOA ALTA,22805,66463,6679443,292.89,12981,9821,3,2101,3762,1677,2778,5166,4592,2729,2116,4,5512
PAN,201210,TOA BAJA,26432,74661,7449537,281.84,15635,10791,6,2432,4632,1892,2979,5878,4954,3663,2193,23,6887
PAN,201210,CAMUY,16175,44359,4463622,275.96,8826,7343,6,1245,2279,1024,1874,3865,3612,2276,1824,4,3192
PAN,201210,SANTA ISABEL,8686,25466,2499509,287.76,4935,3751,0,823,1324,658,1046,1901,1734,1200,674,23,489
PAN,201210,CABO ROJO,16240,46741,4684131,288.43,9190,7048,2,1265,2338,1063,1712,3686,3370,2806,1100,2,3760
TANF,201211,AGUAS BUENAS,699,1484,116204,166.24,425,274,0,77,127,36,44,128,156,131,186,1,156
TANF,201211,AGUADILLA,1920,3650,265443,138.25,1146,774,0,191,294,64,124,369,522,356,618,2,203
TANF,201211,CAROLINA,2386,5378,374768,157.07,1519,867,0,307,544,127,155,508,400,345,485,5,523
TANF,201211,JUNCOS,1033,2067,148069,143.34,650,383,0,115,192,41,61,226,236,162,270,3,114
TANF,201211,FAJARDO,1132,2781,199982,176.66,744,388,0,210,259,58,119,218,146,122,177,1,121
TANF,201211,LOIZA,795,1690,117387,147.66,507,288,0,98,162,38,60,147,144,146,179,1,180
TANF,201211,DORADO,495,1060,73327,148.14,311,184,0,49,97,22,23,90,99,115,120,0,84
TANF,201211,VEGA ALTA,926,2026,161789,174.72,569,357,0,132,189,58,74,172,146,155,168,0,220
TANF,201211,NARANJITO,750,1369,107008,142.68,445,305,0,42,106,32,32,161,244,133,287,0,92
PAN,201210,COROZAL,17709,51339,5165437,291.68,9631,8072,6,1543,2581,1158,2051,3920,3972,2483,2450,1,3070
TANF,201306,AGUAS BUENAS,657,1307,94940,144.51,395,262,0,66,114,24,29,130,160,134,190,1,136
TANF,201306,CASTAÑER,68,120,8614,126.68,45,23,0,6,9,1,6,7,13,26,11,0,6
TANF,201212,SALINAS,752,1727,143182,190.4,474,278,0,104,153,53,58,145,119,120,146,1,17
TANF,201212,LARES,856,1585,128878,150.56,517,339,0,75,122,30,53,174,195,207,257,2,146
TANF,201212,LAS PIEDRAS,1159,2341,175731,151.62,745,414,0,144,234,52,81,272,236,140,306,1,183
TANF,201212,UTUADO,679,1249,90372,133.1,392,287,0,48,101,21,31,116,194,168,219,2,99
TANF,201212,CATAÑO,627,1259,91187,145.43,407,220,0,65,120,21,32,119,131,139,155,6,120
TANF,201212,COMERIO,633,1056,83545,131.98,362,271,0,59,65,19,44,127,202,117,237,1,57
TANF,201212,LAS MARÍAS,243,499,47934,197.26,141,102,0,25,41,9,11,45,51,61,60,0,45
TANF,201212,HORMIGUEROS,169,245,16764,99.2,103,66,0,9,19,3,12,34,46,46,63,0,16
PAN,201307,GUAYNABO,13238,36073,4184257,316.08,7906,5330,2,1147,2349,892,1465,2878,2624,1883,965,41,2722
PAN,201307,OROCOVIS,13105,39549,4538956,346.35,6757,6345,3,1009,1825,937,1720,3048,2953,1613,1567,4,2643
PAN,201307,FAJARDO,13791,38518,4474770,324.47,8093,5695,3,1335,2169,1000,1775,3104,2302,2105,878,5,1944
PAN,201307,ARECIBO,41926,108594,12882140,307.26,23417,18501,8,3198,5771,2660,5001,9796,8708,6790,4093,113,8089
PAN,201307,ADJUNTAS,9286,28832,3338961,359.57,4976,4310,0,719,1374,614,1155,2215,1997,1212,622,3,2227
PAN,201307,SAN SEBASTÍAN,20351,55541,6499580,319.37,11236,9111,4,1614,2818,1263,2172,4555,4450,3478,1846,7,4170
PAN,201307,TOA ALTA,21913,63409,7285768,332.49,12457,9449,7,1951,3585,1595,2556,4943,4468,2813,2035,6,5166
PAN,201307,AÑASCO,11282,30827,3515249,311.58,6074,5208,0,813,1523,701,1236,2635,2506,1868,1104,3,2278
TANF,201307,AGUADILLA,1782,3269,229401,128.73,1059,723,0,168,257,52,115,331,500,359,592,2,182
TANF,201307,AIBONITO,466,760,55038,118.11,283,183,0,39,46,11,29,77,164,100,192,1,53
TANF,201307,FAJARDO,994,2279,160885,161.86,637,357,0,180,204,49,105,189,141,126,181,0,102
TANF,201307,DORADO,485,1002,68620,141.48,308,177,0,36,95,26,21,87,99,121,116,0,99
TANF,201307,COAMO,630,1006,68723,109.08,373,257,0,27,70,20,32,122,174,185,239,1,46
TANF,201307,CANOVANAS,1143,2641,185266,162.09,714,429,0,153,250,65,96,238,178,163,248,1,235
TANF,201307,CIALES,466,837,63409,136.07,267,199,0,43,66,7,39,92,103,116,148,0,47
TANF,201307,MARICAO,140,284,21792,155.66,94,46,0,14,31,4,7,35,21,28,33,0,21
TANF,201307,CATAÑO,659,1316,91251,138.47,420,239,0,55,133,26,32,122,149,142,176,5,130
TANF,201307,AÑASCO,496,927,63861,128.75,307,189,0,41,79,26,20,109,125,96,172,0,105
TANF,201307,HORMIGUEROS,177,283,18612,105.15,106,71,0,11,22,5,11,30,49,49,65,0,21
TANF,201307,LAS MARÍAS,255,535,39489,154.86,147,108,0,25,49,10,12,49,49,61,59,0,57
PAN,201308,ANGELES,4082,11613,1474889,361.32,2102,1980,0,283,517,270,498,913,924,677,311,2,826
PAN,201308,VILLALBA,12802,38840,4832159,377.45,6967,5832,3,1036,1819,932,1582,2910,2704,1819,749,2,2626
PAN,201308,RIO GRANDE,19896,56363,6981952,350.92,11451,8440,5,1702,3082,1391,2256,4310,3945,3210,1813,11,2970
PAN,201308,CABO ROJO,16065,45687,5651195,351.77,9127,6937,1,1250,2233,1033,1749,3621,3273,2906,1106,2,3754
TANF,201305,YABUCOA,1315,2523,185841,141.32,846,468,1,168,200,45,99,266,326,211,370,0,185
TANF,201305,AIBONITO,493,831,59991,121.69,299,194,0,39,58,10,31,84,172,99,208,0,66
TANF,201210,RIO PIEDRAS 4,1389,3171,236258,170.09,871,518,0,152,309,77,78,278,298,197,347,4,322
PAN,201210,LOIZA,11830,36086,3675391,310.68,6881,4948,1,1169,1924,899,1559,2646,2338,1295,703,23,2980
PAN,201210,RIO GRANDE,20804,59493,5949948,286,11894,8905,5,1816,3309,1487,2393,4581,4063,3155,1846,15,3204
TANF,201306,RIO PIEDRAS,1118,2085,150226,134.37,695,423,0,88,200,39,39,196,263,293,283,46,227
TANF,201306,COAMO,644,1064,72666,112.84,382,262,0,27,75,24,31,123,179,185,242,1,54
TANF,201306,SAN GERMÁN,741,1244,83945,113.29,447,294,0,27,109,25,26,137,213,204,245,1,123
TANF,201306,ARROYO,644,1406,99100,153.88,386,258,0,87,128,35,59,136,124,75,160,0,26
TANF,201306,PEÑUELAS,694,1400,98558,142.01,407,287,0,59,109,39,50,158,190,89,273,1,142
TANF,201306,AGUADA,708,1279,87840,124.07,414,294,0,51,97,21,34,144,189,172,234,0,75
TANF,201306,DORADO,484,1023,69540,143.68,309,175,0,37,98,26,17,89,96,121,114,0,103
TANF,201306,MANATI,1271,2633,188921,148.64,802,469,0,128,270,64,89,242,248,230,274,0,261
TANF,201306,GUAYANILLA,469,748,53660,114.41,287,182,0,24,58,21,21,88,121,136,162,0,74
PAN,201210,QUEBRADILLAS,12223,34589,3466487,283.6,6672,5546,5,1022,1790,775,1403,2942,2605,1686,1196,5,2440
PAN,201210,VEGA ALTA,16635,48550,4904864,294.85,9490,7141,4,1540,2848,1169,1985,3842,3195,2056,1495,15,4129
PAN,201210,SAN SEBASTÍAN,21290,58654,6009424,282.27,11768,9518,4,1693,2981,1431,2228,4794,4708,3454,1848,4,4468
PAN,201210,AIBONITO,11578,31353,3166342,273.48,6364,5213,1,1020,1622,703,1500,2552,2551,1629,1521,3,2703
PAN,201210,CANOVANAS,19271,56462,5686133,295.06,11083,8174,14,1816,3168,1381,2227,4121,3880,2670,1543,13,4663
PAN,201210,MAYAGÜEZ,31726,86843,8828231,278.26,18256,13466,4,2793,4611,2007,3455,6949,6530,5380,1912,183,6700
PAN,201210,CEIBA,5353,15054,1489929,278.34,3070,2283,0,488,849,351,636,1282,1000,747,413,1,667
TANF,201211,CAMUY,779,1383,102173,131.16,470,309,0,61,105,36,45,161,216,155,254,0,116
TANF,201211,LAS PIEDRAS,1242,2597,191575,154.25,791,451,0,157,258,58,88,295,242,144,322,1,200
TANF,201211,JUANA DIAZ,914,1786,132917,145.42,589,325,0,97,144,40,68,163,193,209,241,0,122
TANF,201211,PONCE,3811,7287,508296,133.38,2272,1539,0,348,607,155,192,719,993,797,1205,25,565
TANF,201211,COAMO,690,1132,88308,127.98,415,275,0,39,82,21,35,129,190,194,246,2,55
TANF,201211,LARES,848,1566,123560,145.71,510,338,0,73,119,32,53,169,196,206,258,2,149
TANF,201211,HUMACAO,1716,3929,294830,171.81,1100,616,0,276,348,119,147,320,315,191,355,7,331
TANF,201211,RIO PIEDRAS 4,1384,3101,223826,161.72,882,502,0,160,298,74,78,277,303,194,351,4,313
TANF,201211,QUEBRADILLAS,531,1101,78734,148.27,329,202,0,53,107,23,36,113,117,82,135,0,105
TANF,201211,COMERIO,638,1053,84164,131.92,366,272,0,56,62,18,43,128,212,119,254,0,53
PAN,201210,MAUNABO,5858,16538,1636409,279.35,3139,2719,0,486,770,371,736,1338,1325,832,672,0,626
TANF,201212,JAYUYA,597,1137,90826,152.14,341,256,0,55,94,21,39,146,161,81,232,0,108
TANF,201212,VEGA BAJA,1110,2152,152275,137.18,659,451,0,106,219,59,67,181,226,252,260,0,240
TANF,201212,PONCE,3671,6926,496766,135.32,2204,1467,0,344,576,139,186,680,959,787,1150,23,541
TANF,201212,TOA ALTA,1096,2155,150422,137.25,657,439,0,81,189,72,56,208,274,216,325,0,201
TANF,201212,SANTA ISABEL,542,1083,81881,151.07,337,205,0,82,86,30,45,107,120,72,155,0,15
TANF,201212,HUMACAO,1612,3672,270758,167.96,1026,586,0,266,324,111,140,300,284,187,323,5,311
TANF,201212,NARANJITO,711,1322,103260,145.23,432,279,0,44,100,35,29,152,225,126,264,0,88
TANF,201212,SAN LORENZO,887,1451,105093,118.48,553,334,0,46,119,38,42,176,282,184,358,0,119
TANF,201212,VIEQUES,332,697,47749,143.82,208,124,0,40,75,12,27,63,53,62,69,1,48
TANF,201212,FLORIDA,423,896,71220,168.37,277,146,0,48,89,28,29,81,97,51,92,1,107
PAN,201307,PONCE,70857,207727,24188481,341.37,40612,30236,9,6518,11367,4911,8512,16093,13847,9609,5225,227,16242
PAN,201307,LUQUILLO,7946,22387,2578253,324.47,4515,3426,5,722,1215,526,992,1837,1513,1140,585,6,1431
TANF,201304,AGUAS BUENAS,625,1214,87340,139.74,375,250,0,63,100,27,32,121,152,130,182,1,127
TANF,201304,UTUADO,669,1203,88024,131.58,386,283,0,48,101,16,29,125,185,165,219,3,93
TANF,201304,COAMO,660,1116,77019,116.7,394,266,0,26,86,23,34,124,178,189,236,2,60
TANF,201304,GURABO,470,818,55799,118.72,292,178,0,30,59,26,19,91,142,103,169,2,47
TANF,201304,DORADO,467,954,64448,138,297,170,0,28,93,25,16,87,97,121,120,0,99
PAN,201305,YAUCO,17866,50621,5736758,321.1,9848,8015,3,1372,2435,1084,1980,4114,4237,2644,1268,11,3799
PAN,201305,RIO PIEDRAS 4,15459,45538,5316960,343.94,9399,6058,2,1693,3031,1179,1693,3292,2696,1875,1058,52,4284
PAN,201305,AGUAS BUENAS,11025,30158,3456130,313.48,6283,4742,0,964,1772,752,1163,2365,2302,1707,1186,11,2682
PAN,201305,LUQUILLO,8007,22563,2575424,321.65,4547,3455,5,708,1254,523,1000,1849,1534,1139,600,5,1448
PAN,201305,CABO ROJO,15998,45671,5172836,323.34,9067,6929,2,1262,2232,1032,1741,3612,3268,2851,1094,3,3748
PAN,201305,LARES,16352,46712,5347894,327.05,8622,7725,5,1124,2206,1047,1920,4044,3598,2413,1769,6,3595
PAN,201305,YABUCOA,18035,47949,5496318,304.76,9924,8107,4,1384,2475,1083,1987,4103,4369,2634,3263,7,3622
PAN,201305,BARRANQUITAS,17445,50532,5866434,336.28,9449,7993,3,1639,2550,1261,2381,4154,3614,1846,1785,2,3632
PAN,201305,FAJARDO,13789,38510,4432216,321.43,8112,5674,3,1320,2164,1031,1766,3121,2291,2095,867,5,1889
PAN,201305,CATAÑO,11140,32130,3739847,335.71,6591,4549,0,1099,2039,829,1348,2426,2091,1308,1049,53,2481
PAN,201306,TOA ALTA,22042,63957,7215513,327.35,12538,9497,7,1974,3622,1613,2593,4967,4465,2806,2039,6,5231
PAN,201306,GURABO,11707,32772,3691028,315.28,6635,5072,0,983,1712,719,1229,2573,2534,1957,1121,3,1857
PAN,201306,YAUCO,17865,50512,5689766,318.49,9853,8009,3,1372,2428,1079,1981,4115,4240,2650,1273,10,3805
PAN,201306,LUQUILLO,7964,22447,2537478,318.62,4528,3431,5,710,1242,521,989,1847,1519,1135,592,5,1437
PAN,201306,NAGUABO,11453,32066,3662008,319.74,6469,4982,2,977,1828,732,1281,2781,2237,1617,1271,40,2539
PAN,201308,MOROVIS,14675,44024,5447701,371.22,7911,6763,1,1187,2217,1117,1793,3385,3132,1844,1682,10,3504
PAN,201308,AGUAS BUENAS,10953,29758,3732458,340.77,6244,4709,0,941,1760,746,1150,2349,2289,1717,1167,15,2640
PAN,201308,GURABO,11698,32620,4051018,346.3,6630,5068,0,968,1706,717,1226,2550,2563,1968,1125,4,1846
PAN,201308,ISABELA,17347,48784,6055224,349.06,9463,7878,6,1204,2377,1092,1840,3932,4042,2860,1940,4,3319
PAN,201308,RINCÓN,5930,15924,1981785,334.2,3215,2714,1,409,823,380,605,1375,1352,986,468,3,717
PAN,201308,YAUCO,17927,50568,6273411,349.94,9898,8028,1,1358,2452,1087,1973,4131,4251,2675,1291,9,3861
PAN,201309,LARES,16394,46413,5727964,349.39,8647,7742,5,1117,2173,1092,1891,4047,3622,2452,1772,5,3533
PAN,201309,RIO GRANDE,19885,55949,6797104,341.82,11428,8453,4,1689,3067,1387,2236,4321,3967,3218,1817,12,2945
PAN,201309,RIO PIEDRAS,13607,32836,4174960,306.82,8053,5552,2,1161,2047,786,1346,2811,2937,2519,982,413,3230
PAN,201309,CAGUAS,44134,119305,14599191,330.79,25958,18152,24,3733,6880,3027,4729,9658,8697,7407,3948,170,6618
PAN,201309,CIALES,10304,29419,3600045,349.38,5565,4737,2,895,1457,642,1272,2316,2320,1402,1343,0,1637
PAN,201309,SAN GERMÁN,13902,39667,4800414,345.3,7605,6296,1,1146,1916,867,1592,3014,2972,2395,1332,7,2980
PAN,201309,MOCA,18275,52067,6382373,349.24,9851,8423,1,1402,2652,1170,2040,4486,4026,2499,1781,3,3898
PAN,201309,SABANA GRANDE,9782,28895,3470440,354.78,5358,4424,0,811,1336,722,1150,2284,1997,1482,855,11,2332
PAN,201309,UTUADO,11807,33870,4218095,357.25,6313,5493,1,935,1679,721,1375,2652,2640,1805,1065,19,2729
TANF,201308,SALINAS,826,1810,131533,159.24,498,328,0,106,165,53,59,166,158,119,193,0,14
TANF,201308,SAN JUAN,4281,9218,649142,151.63,2815,1465,1,504,880,200,245,754,787,911,842,49,793
TANF,201308,YABUCOA,1309,2458,180644,138,849,460,0,174,185,45,101,269,323,212,374,0,179
TANF,201308,COAMO,649,1040,70865,109.19,386,263,0,29,71,20,31,130,178,190,249,1,47
TANF,201308,MOROVIS,681,1261,91226,133.96,410,271,0,46,102,52,30,132,155,164,197,1,148
TANF,201308,SAN LORENZO,909,1441,102593,112.86,561,348,0,41,114,36,39,187,309,183,382,2,118
TANF,201308,GUAYAMA,1326,2950,201208,151.74,819,507,0,174,281,77,104,277,260,153,336,0,50
TANF,201308,CEIBA,422,992,73633,174.49,279,143,0,58,105,31,29,103,61,35,78,0,72
TANF,201308,BARCELONETA,648,1333,98772,152.43,401,247,0,81,113,43,50,117,115,129,132,0,98
TANF,201308,GUAYANILLA,458,733,50807,110.93,285,173,0,26,53,23,17,88,116,135,155,0,71
TANF,201309,VEGA BAJA,1074,2068,140168,130.51,630,444,0,98,211,57,62,172,224,250,262,1,246
TANF,201309,UTUADO,672,1207,86707,129.03,397,275,0,50,88,20,25,126,195,168,228,3,88
TANF,201309,SAN JUAN,4285,9202,646861,150.96,2809,1475,1,501,879,196,247,754,800,908,847,53,788
TANF,201309,LAJAS,448,772,53536,119.5,264,184,0,26,61,14,19,98,117,113,158,0,77
TANF,201309,RIO PIEDRAS 4,1211,2581,174494,144.09,765,446,0,108,248,66,54,234,297,204,333,6,253
TANF,201309,CANOVANAS,1175,2688,188764,160.65,738,437,0,155,244,71,97,252,196,160,267,1,232
TANF,201309,LOIZA,707,1452,97161,137.43,440,267,0,80,138,33,53,120,131,152,163,0,145
TANF,201309,TOA ALTA,1093,2131,147764,135.19,657,436,0,69,204,66,60,220,257,217,330,0,206
PAN,201310,CAGUAS,44025,118981,11950435,271.45,25902,18100,23,3705,6813,3025,4777,9610,8700,7392,3931,176,6639
PAN,201310,MANATI,18870,50741,5172921,274.13,10766,8099,5,1494,2918,1262,2146,4201,3809,3040,1844,24,3535
PAN,201310,PONCE,70768,205938,20940686,295.91,40575,30185,8,6480,11227,4837,8497,16116,13923,9688,5275,241,16190
PAN,201310,SAN GERMÁN,13912,39722,3956932,284.43,7596,6314,2,1143,1936,856,1585,3020,2983,2389,1334,8,2993
PAN,201310,YAUCO,17863,50255,5031497,281.67,9875,7987,1,1356,2416,1074,1935,4141,4261,2680,1296,9,3882
PAN,201310,VIEQUES,4081,11514,1181233,289.45,2257,1824,0,459,653,252,515,897,800,505,298,3,767
PAN,201310,FAJARDO,13663,38229,3870594,283.29,8019,5642,2,1314,2144,983,1761,3047,2318,2095,862,6,1977
PAN,201310,GURABO,11667,32492,3257171,279.18,6611,5056,0,952,1731,696,1220,2542,2568,1958,1109,4,1838
PAN,201310,ISABELA,17306,48529,4861556,280.92,9470,7830,6,1176,2356,1083,1818,3911,4085,2877,1955,4,3293
PAN,201310,CATAÑO,11141,32333,3310342,297.13,6590,4551,0,1109,1987,825,1371,2453,2085,1311,1035,64,2454
PAN,201309,LUQUILLO,7819,21758,2673497,341.92,4431,3383,5,691,1174,510,967,1803,1521,1152,580,6,1359
PAN,201309,TRUJILLO ALTO,18012,49545,6082534,337.69,10502,7506,4,1739,2946,1213,1854,3844,3421,2993,1599,91,3997
PAN,201309,HUMACAO,21459,56659,6999094,326.16,12473,8977,9,1987,3141,1298,2487,4842,4549,3155,2504,40,4034
PAN,201309,AIBONITO,11244,30121,3705061,329.51,6183,5059,2,963,1556,676,1362,2485,2514,1688,1471,5,2503
PAN,201309,BARCELONETA,11706,31413,3898014,332.99,6645,5058,3,941,1793,762,1373,2697,2290,1850,1046,3,2163
PAN,201309,CASTAÑER,1938,5838,735665,379.6,983,955,0,124,225,110,206,412,499,362,115,0,294
PAN,201309,JAYUYA,8610,26613,3290677,382.19,4479,4128,3,700,1263,597,1086,2092,1869,1002,973,0,1929
PAN,201309,GUÁNICA,8762,25226,3079048,351.41,4856,3904,2,667,1184,569,932,1938,1936,1536,657,6,1805
PAN,201309,PEÑUELAS,12025,36814,4501373,374.33,6581,5435,9,1139,1913,763,1562,2872,2480,1294,1071,9,2881
TANF,201308,MANATI,1229,2562,181655,147.81,782,447,0,122,259,63,75,240,239,231,263,0,237
TANF,201308,GUAYNABO,802,1370,95045,118.51,511,291,0,65,116,24,61,144,199,193,256,1,113
TANF,201308,AIBONITO,487,806,58287,119.69,298,189,0,42,49,13,29,78,176,100,200,1,58
TANF,201308,VEGA ALTA,858,1781,128346,149.59,524,333,1,109,176,42,60,162,141,168,165,0,195
TANF,201308,ARROYO,629,1356,95691,152.13,375,254,0,80,119,40,49,133,133,75,165,0,26
TANF,201308,LOIZA,706,1442,96691,136.96,445,261,0,83,139,31,51,120,131,151,160,0,145
TANF,201308,HUMACAO,1486,3322,239961,161.48,956,530,0,237,294,98,118,287,252,200,294,4,278
TANF,201308,CAYEY,963,1782,125644,130.47,592,371,0,82,161,41,57,179,261,182,313,0,21
TANF,201308,SABANA GRANDE,560,1142,77805,138.94,334,226,0,52,94,23,61,124,122,84,200,2,125
TANF,201308,BARRANQUITAS,837,1306,99885,119.34,523,314,0,62,80,9,57,142,281,206,346,0,73
TANF,201308,SAN GERMÁN,712,1180,81322,114.22,434,278,0,25,100,24,28,127,209,199,236,1,112
TANF,201308,JAYUYA,579,1135,84485,145.92,333,246,0,49,93,18,38,149,151,81,226,0,98
TANF,201309,SABANA GRANDE,551,1124,76419,138.69,333,218,0,50,95,22,61,119,119,85,189,2,123
TANF,201309,COAMO,641,1025,69664,108.68,378,263,0,29,70,18,28,125,182,189,248,1,47
TANF,201309,PEÑUELAS,706,1448,101324,143.52,418,288,0,62,116,36,53,157,192,90,267,1,145
TANF,201309,MOCA,795,1334,96819,121.78,450,345,0,51,90,25,36,185,273,135,359,0,90
TANF,201309,CAGUAS,1949,3425,235146,120.65,1202,747,0,124,279,68,81,334,608,455,698,21,144
TANF,201309,CIALES,496,914,70000,141.13,281,215,0,51,71,8,42,101,110,113,162,0,50
TANF,201309,OROCOVIS,696,1290,94313,135.51,387,309,0,53,95,31,39,124,181,173,229,0,79
TANF,201309,TRUJILLO ALTO,1052,1963,136960,130.19,621,431,0,84,158,45,40,214,273,238,333,6,154
TANF,201309,GURABO,489,886,63260,129.37,306,183,0,41,67,20,21,95,133,112,157,2,49
TANF,201309,RIO PIEDRAS,1058,1864,137811,130.26,650,408,0,70,178,38,28,189,253,302,278,43,199
TANF,201309,AGUADILLA,1798,3367,236853,131.73,1084,714,0,173,271,52,115,341,488,358,588,2,181
TANF,201309,JUNCOS,929,1779,122922,132.32,562,367,0,82,150,42,42,202,252,159,298,3,98
TANF,201309,TOA BAJA,1236,2431,163509,132.29,778,458,0,121,198,63,55,230,304,265,387,0,267
TANF,201309,CULEBRA,14,18,1220,87.14,6,8,0,0,2,0,0,5,4,3,6,0,0
PAN,201310,HUMACAO,21369,56361,5717448,267.56,12429,8931,9,1973,3139,1269,2477,4838,4531,3142,2501,44,4032
PAN,201310,LAS PIEDRAS,15175,39714,4043009,266.43,8477,6690,8,1249,2307,933,1708,3623,3145,2210,1713,6,2755
PAN,201310,ADJUNTAS,9309,28755,2909126,312.51,4985,4324,0,704,1372,621,1158,2202,2028,1224,640,2,2214
PAN,201310,TOA BAJA,25137,69478,6933511,275.83,14872,10264,1,2197,4207,1750,2820,5524,4870,3768,2055,21,6385
PAN,201310,LAS MARÍAS,4681,13883,1391549,297.28,2440,2241,0,403,662,272,549,1110,984,701,279,6,1099
PAN,201310,LARES,16312,46126,4678990,286.84,8618,7689,5,1092,2150,1106,1878,4014,3619,2453,1792,5,3530
PAN,201310,VILLALBA,12795,38717,3886762,303.77,6980,5812,3,1038,1815,926,1586,2892,2709,1828,755,2,2614
TANF,201310,TOA ALTA,1073,2033,142248,132.57,649,424,0,70,183,64,59,216,264,217,332,0,196
TANF,201310,FLORIDA,419,899,66309,158.26,266,153,0,42,91,31,31,79,88,57,90,0,109
TANF,201310,CAROLINA,2050,4284,290372,141.64,1356,694,0,219,426,99,128,416,388,374,456,11,385
TANF,201310,CAGUAS,1925,3321,228883,118.9,1182,743,0,117,277,58,76,342,591,464,693,22,144
TANF,201310,RIO PIEDRAS 3,1610,3402,244068,151.6,1061,549,0,223,332,70,109,318,325,233,374,11,339
TANF,201310,AGUAS BUENAS,657,1341,96164,146.37,398,259,0,63,116,20,28,132,160,138,189,2,141
TANF,201310,SAN LORENZO,903,1404,100973,111.82,553,350,0,34,114,38,40,184,313,180,379,2,119
TANF,201310,SAN GERMÁN,692,1130,77609,112.15,422,270,0,28,85,23,27,119,208,202,238,1,98
TANF,201310,ANGELES,181,308,24028,132.75,98,83,0,10,25,6,6,41,50,43,58,0,32
TANF,201310,VILLALBA,432,806,52977,122.63,265,167,0,24,42,30,20,79,91,146,116,0,57
TANF,201311,AGUADILLA,1780,3324,234830,131.93,1083,697,0,188,270,49,115,336,460,362,553,2,179
TANF,201311,CEIBA,411,947,69774,169.77,271,140,0,55,97,32,29,104,58,36,76,0,68
TANF,201311,AGUAS BUENAS,641,1295,92728,144.66,389,252,0,59,113,22,28,133,149,137,180,2,137
TANF,201311,LARES,900,1685,131722,146.36,552,348,0,76,136,39,49,179,208,213,270,1,153
TANF,201311,VEGA ALTA,885,1864,133782,151.17,544,340,1,116,186,40,64,170,141,168,173,1,188
TANF,201311,CAMUY,724,1256,91388,126.23,426,298,0,45,99,34,36,153,198,159,244,0,108
TANF,201311,CAROLINA,2027,4257,290769,143.45,1340,687,0,230,415,96,126,407,376,377,438,10,372
TANF,201311,QUEBRADILLAS,551,1126,80001,145.19,341,210,0,62,109,20,35,116,126,83,136,1,97
TANF,201311,NAGUABO,876,1845,128785,147.01,577,299,0,111,172,52,66,190,178,107,237,5,175
TANF,201311,LAS MARÍAS,266,562,42001,157.9,151,115,0,31,46,13,17,51,44,64,56,1,57
TANF,201311,RIO PIEDRAS 3,1558,3271,233236,149.7,1021,537,0,216,316,64,108,302,322,230,372,10,325
TANF,201311,DORADO,490,978,67142,137.02,312,178,0,38,90,26,20,85,103,128,117,0,93
TANF,201311,MAUNABO,353,659,48267,136.73,220,133,0,36,62,19,31,62,80,63,95,0,17
PAN,201311,LARES,16260,45877,4643157,285.56,8586,7669,5,1096,2130,1100,1880,3973,3624,2457,1797,5,3505
